pearl	need	0.00362963242356
deer	go	0.0219715055262
worm	wish	0.0741861705883
worm	go	0.00379981711549
horse	marry	0.0174614206857
deer	trust	0.00569512059163
dagger	need	0.00805714567563
house	come	0.203725588927
calf	go	0.0361454924566
dog	love	0.0441420403577
crown	come	0.0724040373707
calf	wear	0.00134104083101
dove	banish	0.00355070899345
rock	kill	0.00590380323553
rock	guard	0.00603280243684
dagger	wear	0.143727993879
dog	know	0.0279395359056
pearl	hang	0.0684730712239
gate	dare	0.0141429894391
pearl	banish	0.00419378694828
pearl	prove	0.00743146127228
wall	marry	0.00754965953503
stone	trust	0.0196836250573
door	guard	0.345101868391
horse	guard	0.00335546843154
church	follow	0.00543571026581
dagger	hate	0.00619419250508
dove	fight	0.00111435307204
stone	give	0.0448940588266
calf	kill	0.0955583112724
sheep	trust	0.00797131071389
stone	need	0.0166829627781
dagger	trust	0.0036326136237
sword	enter	0.0118018754889
house	give	0.138318787238
sword	marry	0.0244570691809
church	keep	0.0542180079358
worm	know	0.0155639691973
rock	come	0.0361101870417
worm	leave	0.00616662335863
pearl	praise	0.26154508024
sheep	love	0.00906065720174
horse	come	0.0745520492696
wall	love	0.0147741652627
calf	hang	0.191376206232
deer	enter	0.00117180837467
dog	enter	0.00269281989837
church	get	0.0804646638394
stone	die	0.00813504195335
calf	find	0.00357347179363
rock	hate	0.0096920480911
crown	give	0.210831492444
stone	bring	0.013779867091
crown	serve	0.022995136275
rock	stand	0.0322541175075
deer	wear	0.00223523410429
horse	know	0.121471001943
church	give	0.0246022085661
crown	wish	0.168789671487
deer	banish	0.0045382929955
wall	prove	0.0229881998048
crown	kill	0.00844911594064
crown	die	0.131635332261
stone	go	0.00755065511751
dove	hate	0.00621880053434
gate	leave	0.114106607535
rock	need	0.0117854251834
door	go	0.100952512563
house	cut	0.0229207413463
sword	go	0.0656809911624
wall	dare	0.224407026096
dagger	cut	0.00183740979502
gate	wear	0.0028499608448
crown	follow	0.00627257360836
dog	guard	0.00705556255512
stone	sit	0.00507196877758
rock	trust	0.00911714791829
dove	need	0.00284045574953
house	think	0.197067664515
dagger	wish	0.011194322613
worm	praise	0.00517124889559
wall	serve	0.0150561325187
gate	believe	0.051867450799
dove	keep	0.00377113055713
worm	enter	0.00109397137555
crown	doubt	0.095274694562
horse	trust	0.0153232499659
wall	believe	0.0389241291935
sheep	hold	0.0057374977383
house	love	0.200494956346
sheep	fight	0.0030102868079
dove	love	0.106410130828
rock	prove	0.0144015615296
church	come	0.0282998230533
wall	praise	0.0102298910313
dove	serve	0.00224761588727
house	follow	0.181969984111
crown	enter	0.147749511179
calf	follow	0.0543180880501
deer	find	0.126902673278
sheep	sit	0.00234155248084
rock	give	0.0194675935143
worm	think	0.0422513723652
crown	believe	0.10725322513
house	go	0.242206963868
door	love	0.0108976137262
church	praise	0.00945030577067
sheep	know	0.0159598446742
gate	trust	0.0108544848688
wall	stand	0.114299918676
rock	take	0.0388481672124
sword	hold	0.083893294144
dove	go	0.00283597813257
sheep	go	0.0668243473425
calf	wish	0.0169513467709
wall	banish	0.0104132694543
rock	leave	0.00968993374285
church	think	0.0174031716268
house	dare	0.239830531482
church	take	0.00543916992972
deer	kill	0.161726997031
dagger	serve	0.00501227989281
worm	cut	0.00399558495265
dagger	dare	0.00639051362415
worm	hope	0.0188204267562
deer	hope	0.0133610197937
house	guard	0.16794202877
deer	serve	0.005604570088
calf	die	0.110142918801
rock	bring	0.0159407767559
sheep	banish	0.00566367941645
sword	hope	0.182305994985
pearl	wear	0.0358295024997
stone	take	0.0672733826571
horse	go	0.182057551333
door	come	0.0776667024789
door	dare	0.0129710684843
stone	guard	0.00735757324222
sheep	believe	0.0249449994436
door	marry	0.00479975019138
church	wear	0.0683666800174
sword	find	0.136969721924
crown	find	0.128455367359
gate	hold	0.00611663667164
door	think	0.0379583681221
worm	wear	0.00239414644644
rock	love	0.0104718984285
gate	hang	0.00288486560839
sheep	hope	0.0197692704672
dove	sit	0.147951093293
stone	hang	0.0123371553908
rock	wish	0.0259448581046
dove	kill	0.000268225902878
sheep	doubt	0.0216302004312
pearl	think	0.00756707876917
house	marry	0.0269350094685
sheep	die	0.00370720528616
church	go	0.116230934771
horse	fight	0.144291854181
sword	think	0.123846191542
sword	praise	0.0297743822509
pearl	cut	0.003663304936
calf	dare	0.00384758089573
door	take	0.0198643874549
sheep	guard	0.00297749186609
sword	give	0.134619221109
gate	banish	0.00902605843742
rock	find	0.00870722235707
dagger	prove	0.00985360660099
dove	dare	0.00448859300105
gate	love	0.083180731348
door	believe	0.135545340147
dog	hope	0.0338312561716
dog	hate	0.0104865358926
church	prove	0.0166533581758
dove	hang	0.00330017578986
calf	get	0.0012897842372
crown	hope	0.190997972278
sword	get	0.180453678475
calf	banish	0.00320620294623
church	hope	0.0232903543027
worm	believe	0.0232928426513
stone	think	0.093656469048
calf	hope	0.0262079979195
dagger	stand	0.00250090841002
dove	enter	0.00217050386059
rock	know	0.0215548847467
rock	praise	0.0137120385288
dove	believe	0.0131573315528
dog	trust	0.019030188165
house	die	0.0982390132617
sword	bring	0.0219621970984
worm	banish	0.00604952618937
house	get	0.156470294265
house	prove	0.125951557094
horse	take	0.170520864108
crown	hate	0.395925613443
stone	enter	0.0038055061808
door	follow	0.00294365217696
stone	find	0.0141909521168
sword	come	0.118351931938
wall	take	0.0633161095554
church	die	0.00466612030561
gate	keep	0.106990834564
wall	know	0.024918043077
dove	guard	0.00229009330834
sheep	need	0.00868674618395
horse	prove	0.047129802147
dagger	enter	0.0754682873776
deer	bring	0.010191910908
calf	think	0.0108245101602
dagger	go	0.0033336409105
calf	sit	0.00128440945815
stone	kill	0.00912723635705
horse	need	0.019207167581
dagger	doubt	0.01394434241
house	serve	0.0387593160302
sword	love	0.0940112974072
dagger	marry	0.00405938998348
horse	hang	0.0730457319179
calf	love	0.00418561884872
calf	serve	0.00370615460896
door	hold	0.211700407039
dagger	take	0.00321684483412
dove	doubt	0.0113241635391
stone	follow	0.119071608387
rock	banish	0.00883313505097
door	keep	0.119839642909
church	guard	0.0100849335577
worm	hold	0.0762939410974
crown	think	0.0653770086185
dog	dare	0.012072143273
deer	praise	0.0049373733174
rock	serve	0.0113364729215
house	hate	0.436943682768
pearl	wish	0.00876009195546
deer	follow	0.00273882548473
pearl	serve	0.0046244938041
deer	stand	0.0824304850044
dove	find	0.00383676883603
dog	wear	0.00166235262001
wall	wear	0.0382022281604
crown	marry	0.430965187961
house	stand	0.0851813606622
pearl	doubt	0.173660464745
door	need	0.0124701520035
gate	know	0.0739531055181
church	banish	0.00823599123577
door	bring	0.00609057596053
house	take	0.185361938606
door	fight	0.00358944370269
crown	banish	0.424569252606
house	know	0.213334084665
horse	think	0.102460687528
gate	wish	0.0352090574564
horse	banish	0.0109093581623
door	doubt	0.105575740637
crown	trust	0.0226101552145
pearl	leave	0.00302270808411
gate	bring	0.185162946908
door	hate	0.0106306686353
dog	kill	0.0230806500512
horse	enter	0.00399010321696
worm	keep	0.00221023566293
horse	find	0.118787056621
deer	hang	0.00292947693223
stone	stand	0.124567423799
crown	wear	0.391058366161
wall	keep	0.0582601984542
gate	praise	0.0105677113109
crown	need	0.0319906691465
calf	guard	0.00159343061907
house	kill	0.0126727294535
church	wish	0.0200505284301
dog	fight	0.216218744441
rock	fight	0.0533759786371
pearl	believe	0.0138849653732
church	hang	0.00586214038759
dog	stand	0.00963687081792
crown	prove	0.149466773135
sword	banish	0.436098721653
calf	bring	0.00779831292837
dove	marry	0.00342983198357
crown	hold	0.0137063213303
house	wear	0.0588548547472
calf	hold	0.00246543896554
horse	follow	0.154130135176
dove	trust	0.00261374756898
pearl	give	0.00938973106174
worm	follow	0.00338549261307
calf	leave	0.00345440492666
stone	wish	0.0250072575773
door	cut	0.00938115314325
pearl	stand	0.00214465100987
sheep	prove	0.114185076746
church	serve	0.0105145979276
sword	serve	0.265403885964
worm	fight	0.00257732485743
wall	fight	0.00405460943459
stone	keep	0.00885120471292
pearl	bring	0.00641520056757
sword	keep	0.0400231002536
door	get	0.112626168049
worm	take	0.00334844184973
dagger	believe	0.0160935480281
sheep	marry	0.422473709658
dagger	keep	0.00230790217636
rock	hold	0.00705792331309
sheep	keep	0.0295037798002
sword	cut	0.0130197838206
crown	fight	0.0972584869743
calf	come	0.00270245353729
deer	give	0.012683214201
house	keep	0.391788157085
deer	think	0.0101227246292
stone	prove	0.0210007985094
wall	wish	0.0269354193311
crown	leave	0.106763610281
sheep	hate	0.00731561555226
dog	prove	0.0806476798864
calf	keep	0.00138608598971
deer	wish	0.0114238189764
dagger	love	0.00506920241441
horse	keep	0.054253748218
pearl	kill	0.000899123449084
church	kill	0.00472795376692
wall	hang	0.214140727483
wall	trust	0.0121180026509
stone	come	0.0685534365961
dagger	sit	0.00278900339484
dove	know	0.00879842163376
sword	prove	0.242434566587
stone	serve	0.320689448938
horse	dare	0.0193932556477
door	sit	0.0602925620784
door	die	0.00555502746364
sword	doubt	0.0960283079134
deer	need	0.0063221175467
sheep	wear	0.00307313554477
dog	sit	0.00351522588546
dog	doubt	0.0364828715165
stone	hope	0.0287030302046
sword	kill	0.356062330411
dove	hope	0.0104779165262
church	fight	0.0380295988533
worm	dare	0.00734524459514
gate	get	0.0571079576729
stone	marry	0.00858717111889
gate	marry	0.00604879326321
stone	fight	0.00539029960761
dagger	hold	0.0610897102106
door	wish	0.0579860811436
gate	enter	0.329378958574
church	know	0.0651767958482
dove	leave	0.00411108223908
rock	go	0.00497444121173
dog	think	0.0555224233883
crown	know	0.139973009139
stone	doubt	0.0323305118582
house	wish	0.192266953309
dog	believe	0.0455241959647
pearl	go	0.00216098472508
horse	kill	0.073684677784
horse	give	0.110343046319
sheep	stand	0.046785588044
deer	doubt	0.0144234608321
wall	bring	0.144965633726
pearl	hate	0.0043942909372
horse	love	0.161031048553
rock	wear	0.00554051118963
dog	banish	0.00581985549119
house	hang	0.0966918579022
house	doubt	0.127889682983
dagger	follow	0.00206289740036
gate	follow	0.197994259
church	love	0.0117308492297
rock	get	0.0765463607992
house	sit	0.0933955601283
stone	banish	0.0112033366559
wall	cut	0.00724271739255
dog	cut	0.145331383518
horse	bring	0.131784572928
dove	die	0.00217152825235
stone	cut	0.198274117854
church	need	0.0119217902705
door	serve	0.00917181624726
crown	guard	0.141379910916
wall	find	0.11855843244
worm	bring	0.0127832125957
stone	love	0.0161123768747
pearl	hold	0.00243643380124
church	trust	0.0138491458868
horse	wish	0.0918103143904
worm	hate	0.00590241158686
calf	cut	0.0910973629797
wall	hope	0.0309440893336
wall	follow	0.00758639053427
church	cut	0.228755052054
wall	get	0.0455756017902
deer	sit	0.00175761294273
deer	come	0.0178202288787
dagger	fight	0.00232582865952
wall	leave	0.0126470571143
calf	stand	0.00138300791244
pearl	keep	0.00174278108228
wall	die	0.0899016550116
rock	sit	0.0646511846504
dove	prove	0.0517238931772
dog	come	0.0711254417376
dagger	think	0.00981482662937
pearl	die	0.0017598306452
deer	believe	0.0165386887183
wall	go	0.0332049963943
rock	hope	0.0405036389275
sword	hang	0.0132485010064
dagger	give	0.0199009849597
crown	sit	0.458985490357
door	trust	0.342196538953
pearl	get	0.00328536390869
horse	stand	0.0867074277042
rock	cut	0.00518817412131
gate	hate	0.0127610208816
sheep	leave	0.00675439521348
deer	die	0.00239247049393
horse	doubt	0.0689830711491
dog	die	0.00639126815707
calf	prove	0.00938869665512
church	sit	0.0466153718382
sword	guard	0.281031134893
dog	marry	0.01514968371
wall	doubt	0.0329892996886
worm	give	0.0168739156093
pearl	dare	0.00324729191239
dagger	die	0.00372390440909
house	find	0.151884470025
deer	know	0.0381253049311
sword	take	0.130775444517
deer	take	0.00285404278515
gate	need	0.0146839086296
horse	leave	0.0139944493748
dove	hold	0.050157525666
crown	love	0.114795575652
house	fight	0.130714637692
house	hope	0.117815099415
rock	think	0.0168132649485
wall	kill	0.00578480160254
dog	serve	0.0131422827674
horse	hate	0.0131231104549
crown	stand	0.114728169115
dagger	hope	0.013617024735
door	enter	0.0369079230834
gate	take	0.0546296662326
church	bring	0.0198256952987
wall	hate	0.0133234901216
door	give	0.0576631591631
wall	enter	0.0517624550895
house	trust	0.0433405180424
stone	get	0.00877349260024
deer	marry	0.0038327491035
crown	hang	0.0782769407252
